1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
1, X
1, 1
1, 2
